,mol_path,group,msg
4562,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUBYAS_1.xyz,metal,NO_METAL
4563,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUBYEW_0.xyz,metal,NO_METAL
4564,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUBYEW_1.xyz,metal,NO_METAL
4565,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUCJEH_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4566,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUCJEH_1.xyz,metal,NO_METAL
4567,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUCJUX_0.xyz,metal,NO_METAL
4568,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUCMEI_0.xyz,topolocial,NOT_SATURATED
4569,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUCMIM01_0.xyz,metal,NO_METAL
4570,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUCMIM_0.xyz,metal,NO_METAL
4571,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUCWES_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4572,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUCXOG_0.xyz,metal,NO_METAL
4573,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUGSIX_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4574,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUHWIC_0.xyz,metal,NO_METAL
4575,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUHWUO_0.xyz,metal,NO_METAL
4576,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULCOR_0.xyz,topolocial,NOT_SATURATED
4577,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULCOR_1.xyz,metal,NO_METAL
4578,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULCOR_2.xyz,metal,NO_METAL
4579,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULCOR_3.xyz,topolocial,NOT_A_MONOMER
4580,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULCUX_0.xyz,valence,BAD VALENCE
4581,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULCUX_1.xyz,metal,NO_METAL
4582,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULDAE_0.xyz,valence,BAD VALENCE
4583,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULDEI_0.xyz,topolocial,BIDENTATE_MACROCYCLE_SUBS
4584,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULDEI_1.xyz,metal,NO_METAL
4585,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SULLEQ_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4586,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXAB_0.xyz,topolocial,NOT_A_MONOMER
4587,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXEF_0.xyz,metal,NO_METAL
4588,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXEF_1.xyz,metal,NO_METAL
4589,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXEF_2.xyz,metal,NO_METAL
4590,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXEF_3.xyz,metal,NO_METAL
4591,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXIJ_0.xyz,metal,NO_METAL
4592,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXIJ_1.xyz,metal,NO_METAL
4593,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXOP_0.xyz,metal,NO_METAL
4594,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXOP_1.xyz,metal,NO_METAL
4595,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXOP_2.xyz,metal,NO_METAL
4596,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXOP_3.xyz,metal,NO_METAL
4597,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXOP_4.xyz,metal,NO_METAL
4598,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXUV_0.xyz,valid,VALID
4599,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXUV_1.xyz,metal,NO_METAL
4600,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNXUV_2.xyz,metal,NO_METAL
4601,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNYAC_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4602,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUNYAC_1.xyz,metal,NO_METAL
4603,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SURHAQ_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
4604,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SURHAQ_1.xyz,metal,NO_METAL
4605,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SURMIB_0.xyz,topolocial,NOT_A_MONOMER
4606,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SURMOH_0.xyz,metal,NO_METAL
4607,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SURMOH_1.xyz,metal,NO_METAL
4608,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SURMOH_2.xyz,metal,NO_METAL
4609,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUSMAW_0.xyz,topolocial,PYRROLE_NOT_BOUND_TO_METAL
4610,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUXCEV_0.xyz,metal,NO_METAL
4611,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUXCEV_1.xyz,topolocial,NOT_CONNECTED_MOLECULE
4612,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUXCEV_2.xyz,metal,NO_METAL
4613,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUXCIZ_0.xyz,charge,TOO_LARGE_COUNTER_MOL
4614,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUXCIZ_1.xyz,metal,NO_METAL
4615,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/SUXCIZ_2.xyz,metal,NO_METAL
4616,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TABRIZ_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
4617,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TABRIZ_1.xyz,metal,NO_METAL
4618,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TABRIZ_2.xyz,metal,NO_METAL
4619,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TABSIA_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4620,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TABSIA_1.xyz,metal,NO_METAL
4621,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TABSIA_2.xyz,metal,NO_METAL
4622,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACJOY_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4623,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACJOY_1.xyz,metal,NO_METAL
4624,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACJOY_2.xyz,metal,NO_METAL
4625,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACKOY_0.xyz,topolocial,NOT_A_MONOMER
4626,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACKOY_1.xyz,metal,NO_METAL
4627,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACNAO_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4628,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACNAO_1.xyz,metal,NO_METAL
4629,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACNAO_2.xyz,metal,NO_METAL
4630,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACNAO_3.xyz,metal,NO_METAL
4631,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACNAO_4.xyz,metal,NO_METAL
4632,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACNAO_5.xyz,metal,NO_METAL
4633,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACNAO_6.xyz,metal,NO_METAL
4634,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACNAO_7.xyz,metal,NO_METAL
4635,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACNAO_8.xyz,metal,NO_METAL
4636,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TACTID_0.xyz,metal,NO_METAL
4637,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAFTAW_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4638,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAFTAW_1.xyz,metal,NO_METAL
4639,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAFTAW_2.xyz,metal,NO_METAL
4640,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFEO_0.xyz,topolocial,HAS_MORE_THAN_4_PYRROLES
4641,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFEO_1.xyz,metal,NO_METAL
4642,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFIS_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4643,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFIS_1.xyz,metal,NO_METAL
4644,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFIS_2.xyz,metal,NO_METAL
4645,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFOY_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4646,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFOY_1.xyz,metal,NO_METAL
4647,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFOY_2.xyz,metal,NO_METAL
4648,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFUE_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4649,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAHFUE_1.xyz,metal,NO_METAL
4650,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAJYUC_0.xyz,metal,NO_METAL
4651,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAJYUC_1.xyz,topolocial,NOT_CONNECTED_MOLECULE
4652,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAJYUC_2.xyz,metal,NO_METAL
4653,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAKDUI_0.xyz,metal,NO_METAL
4654,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAKDUI_1.xyz,metal,NO_METAL
4655,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAKDUI_2.xyz,metal,NO_METAL
4656,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAKFAQ_0.xyz,metal,NO_METAL
4657,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAKFEU_0.xyz,topolocial,NOT_A_MONOMER
4658,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAKFEU_1.xyz,metal,NO_METAL
4659,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAKSIH_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
4660,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TALLAU_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4661,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TALLAU_1.xyz,metal,NO_METAL
4662,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TALLAU_2.xyz,metal,NO_METAL
4663,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TALLIC_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4664,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TALLIC_1.xyz,metal,NO_METAL
4665,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAMLUP_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4666,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAMLUP_1.xyz,metal,NO_METAL
4667,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAPVUD_0.xyz,topolocial,NOT_A_MONOMER
4668,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAPVUD_1.xyz,metal,NO_METAL
4669,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAQWUG_0.xyz,valid,VALID
4670,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TARJOO_0.xyz,metal,NO_METAL
4671,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TARJOO_1.xyz,metal,NO_METAL
4672,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATLIL_0.xyz,metal,NO_METAL
4673,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATLIL_1.xyz,metal,NO_METAL
4674,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATLIL_2.xyz,metal,NO_METAL
4675,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATLIL_3.xyz,metal,NO_METAL
4676,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATLIL_4.xyz,metal,NO_METAL
4677,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATPOT01_0.xyz,metal,NO_METAL
4678,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATPUZ01_0.xyz,metal,NO_METAL
4679,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATPUZ01_1.xyz,metal,NO_METAL
4680,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATQAG01_0.xyz,metal,NO_METAL
4681,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATQAG01_1.xyz,metal,NO_METAL
4682,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATQAG01_2.xyz,metal,NO_METAL
4683,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATQEK01_0.xyz,metal,NO_METAL
4684,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATQEK01_1.xyz,metal,NO_METAL
4685,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATQEK01_2.xyz,metal,NO_METAL
4686,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TATXAP_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4687,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAVMOU_0.xyz,topolocial,NOT_SATURATED
4688,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAVMOU_1.xyz,metal,NO_METAL
4689,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAVYEV_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
4690,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAVYEV_1.xyz,metal,NO_METAL
4691,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAVYEV_2.xyz,metal,NO_METAL
4692,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAVYEV_3.xyz,metal,NO_METAL
4693,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAWVIX_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
4694,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAWVIX_1.xyz,metal,NO_METAL
4695,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TAZDOP_0.xyz,topolocial,HAS_MORE_THAN_4_PYRROLES
4696,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TCLNIA10_0.xyz,topolocial,NOT_SATURATED
4697,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TECGOZ_0.xyz,metal,NO_METAL
4698,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TECGOZ_1.xyz,metal,NO_METAL
4699,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TECGOZ_2.xyz,metal,NO_METAL
4700,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFPEZ_0.xyz,topolocial,NOT_SATURATED
4701,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFPEZ_1.xyz,metal,NO_METAL
4702,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFQEA_0.xyz,topolocial,NOT_SATURATED
4703,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFQEA_1.xyz,metal,NO_METAL
4704,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFQEA_2.xyz,metal,NO_METAL
4705,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFQOK_0.xyz,topolocial,NOT_SATURATED
4706,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFQOK_1.xyz,metal,NO_METAL
4707,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFQOK_2.xyz,metal,NO_METAL
4708,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFREB_0.xyz,topolocial,NOT_SATURATED
4709,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFREB_1.xyz,metal,NO_METAL
4710,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFROL_0.xyz,topolocial,NOT_SATURATED
4711,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFROL_1.xyz,metal,NO_METAL
4712,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFROL_2.xyz,metal,NO_METAL
4713,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFSAY_0.xyz,topolocial,NOT_SATURATED
4714,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFSAY_1.xyz,metal,NO_METAL
4715,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFSIK_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
4716,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFSIK_1.xyz,metal,NO_METAL
4717,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFSIK_2.xyz,metal,NO_METAL
4718,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEFYAI_0.xyz,metal,NO_METAL
4719,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEJBAO_0.xyz,topolocial,NOT_A_MONOMER
4720,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEJBAO_1.xyz,metal,NO_METAL
4721,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEJXAL_0.xyz,metal,NO_METAL
4722,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEJXEP_0.xyz,valid,VALID
4723,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEKDEU_0.xyz,charge,MOL_ODD_NUMBER_OF_ELECTRONS
4724,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEKDEU_1.xyz,metal,NO_METAL
4725,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEKDIY_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4726,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEKDIY_1.xyz,metal,NO_METAL
4727,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMFAS01_0.xyz,valid,VALID
4728,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMFAS_0.xyz,valid,VALID
4729,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMKOL_0.xyz,valid,VALID
4730,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMMON_0.xyz,metal,NO_METAL
4731,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMMON_1.xyz,metal,NO_METAL
4732,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMMUT_0.xyz,topolocial,BIDENTATE_MACROCYCLE_SUBS
4733,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMMUT_1.xyz,metal,NO_METAL
4734,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMNAA_0.xyz,topolocial,BIDENTATE_MACROCYCLE_SUBS
4735,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMNAA_1.xyz,metal,NO_METAL
4736,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMNAA_2.xyz,metal,NO_METAL
4737,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEMXOY_0.xyz,topolocial,NOT_SATURATED
4738,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TENMUU_0.xyz,topolocial,NOT_A_MONOMER
4739,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TENMUU_1.xyz,metal,NO_METAL
4740,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TENNAB_0.xyz,topolocial,NOT_A_MONOMER
4741,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TENNAB_1.xyz,metal,NO_METAL
4742,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEPVUF_0.xyz,topolocial,NOT_SATURATED
4743,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEPVUF_1.xyz,metal,NO_METAL
4744,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEPWAM_0.xyz,topolocial,NOT_SATURATED
4745,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEPWAM_1.xyz,topolocial,NOT_SATURATED
4746,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEPWAM_2.xyz,metal,NO_METAL
4747,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEPZUL_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4748,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEPZUL_1.xyz,metal,NO_METAL
4749,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEPZUL_2.xyz,metal,NO_METAL
4750,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEQPIO_0.xyz,topolocial,NOT_SATURATED
4751,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEQPIO_1.xyz,metal,NO_METAL
4752,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEQPIO_2.xyz,metal,NO_METAL
4753,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEQPIO_3.xyz,metal,NO_METAL
4754,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEQPIO_4.xyz,metal,NO_METAL
4755,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEQPIO_5.xyz,metal,NO_METAL
4756,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEQYOE_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4757,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEQYOE_1.xyz,metal,NO_METAL
4758,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TERFOO_0.xyz,topolocial,NOT_CONNECTED_MOLECULE
4759,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TERFOO_1.xyz,metal,NO_METAL
4760,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TERFOO_2.xyz,metal,NO_METAL
4761,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TERFOO_3.xyz,metal,NO_METAL
4762,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TESFAZ_0.xyz,metal,NO_METAL
4763,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEVMOZ_0.xyz,valid,VALID
4764,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEVMOZ_1.xyz,metal,NO_METAL
4765,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEVPIW_0.xyz,valid,VALID
4766,/home/shachar/repos/PorCrystalStructures/data/raw_xyz/xyz/porphyrins/TEVPIW_1.xyz,metal,NO_METAL
