,Unnamed: 0,positive_current,negative_current,total_current,acid_sqrt(J^2),acid_current,width,height,bond_start,bond_end,mapped_bond_start,mapped_bond_end,sid
93,93,0.609308,-2.208289,-1.598981,0.014236,0.401155,2.5,1.5,76,1,16,-1,QAYRIS01
94,94,0.194425,-6.55717,-6.362745,0.03416,0.962608,2.5,1.5,78,1,17,-1,QAYRIS01
95,95,0.906823,-2.491026,-1.584203,0.023232,0.65466,2.5,1.5,77,1,9,-1,QAYRIS01
96,96,0.0,-27.868988,-27.868988,0.097824,2.756623,3.0,1.5,25,23,15,1,QAYRIS01
97,97,9.819479,-8.644955,1.174525,0.084237,2.373757,3.0,1.5,25,27,15,13,QAYRIS01
98,98,9.917597,-6.495384,3.422213,0.100139,2.821849,3.0,1.5,27,28,13,12,QAYRIS01
99,99,3.497822,-28.408674,-24.910853,0.123833,3.489542,3.0,1.5,27,75,13,14,QAYRIS01
100,100,6.2e-05,-35.61734,-35.617278,0.164782,4.643451,3.0,1.5,30,28,5,12,QAYRIS01
101,101,9.975829,-9.006362,0.969467,0.083935,2.365233,3.0,1.5,30,66,5,3,QAYRIS01
102,102,3.725382,-26.618813,-22.893432,0.121799,3.432226,3.0,1.5,76,30,16,5,QAYRIS01
103,103,0.001229,-26.245229,-26.244,0.090652,2.554529,3.0,1.5,68,66,4,3,QAYRIS01
104,104,0.417594,-24.652062,-24.234468,0.105828,2.982166,3.0,1.5,70,68,2,4,QAYRIS01
105,105,2.16773,-9.757778,-7.590048,0.059919,1.688487,3.0,1.5,76,70,16,2,QAYRIS01
106,106,10.240519,-6.252505,3.988014,0.098089,2.764086,3.0,1.5,70,72,2,6,QAYRIS01
107,107,10.456612,-6.325382,4.13123,0.09731,2.742129,3.0,1.5,72,37,6,7,QAYRIS01
108,108,2.165496,-9.679613,-7.514118,0.048878,1.377355,3.0,1.5,37,77,7,9,QAYRIS01
109,109,1.318719,-24.344139,-23.02542,0.106597,3.003854,3.0,1.5,39,37,8,7,QAYRIS01
110,110,12.042707,-8.672874,3.369833,0.081049,2.283905,3.0,1.5,39,41,8,10,QAYRIS01
111,111,9.920049,-8.864651,1.055398,0.08437,2.377487,3.0,1.5,41,43,10,11,QAYRIS01
112,112,3.618476,-27.05238,-23.433904,0.126096,3.553297,3.0,1.5,43,77,11,9,QAYRIS01
113,113,9.595047,-6.968897,2.626151,0.097087,2.73585,3.0,1.5,43,45,11,21,QAYRIS01
114,114,9.299113,-6.973664,2.325448,0.096157,2.709635,3.0,1.5,45,47,21,18,QAYRIS01
115,115,1.223128,-13.301257,-12.078129,0.075606,2.130525,3.0,1.5,47,78,18,17,QAYRIS01
116,116,1.34962,-23.094342,-21.744722,0.106439,2.9994,3.0,1.5,49,47,19,18,QAYRIS01
117,117,0.0,-27.52049,-27.52049,0.096832,2.728659,3.0,1.5,50,49,20,19,QAYRIS01
118,118,9.588547,-8.800963,0.787585,0.089737,2.528743,3.0,1.5,50,51,20,23,QAYRIS01
119,119,0.591533,-23.563758,-22.972225,0.110084,3.102097,3.0,1.5,23,21,1,22,QAYRIS01
120,120,2.29053,-15.629487,-13.338957,0.078852,2.222012,3.0,1.5,21,75,22,14,QAYRIS01
121,121,0.02259,-35.03529,-35.0127,0.155366,4.378136,3.0,1.5,21,52,22,24,QAYRIS01
122,122,0.237969,-34.723569,-34.4856,0.1489,4.195919,3.0,1.5,52,51,24,23,QAYRIS01
123,123,3.221372,-31.227519,-28.006147,0.118695,3.344769,3.0,1.5,51,78,23,17,QAYRIS01
124,124,1.982168,-3.938661,-1.956493,0.053413,1.505158,3.0,1.5,75,1,14,-1,QAYRIS01
125,125,0.549054,-2.633242,-2.084188,0.013945,0.392949,3.0,1.5,76,1,16,-1,QAYRIS01
126,126,0.491628,-7.093923,-6.602295,0.028971,0.816391,3.0,1.5,78,1,17,-1,QAYRIS01
127,127,0.202209,-2.875713,-2.673504,0.018428,0.519279,3.0,1.5,77,1,9,-1,QAYRIS01
128,128,0.0,-12.510407,-12.510407,0.044078,1.242082,3.5,1.5,25,23,15,1,QAYRIS01
129,129,11.084181,-8.68696,2.397221,0.087576,2.467849,3.5,1.5,25,27,15,13,QAYRIS01
130,130,3.901632,-5.862998,-1.961366,0.052695,1.484902,3.5,1.5,27,28,13,12,QAYRIS01
131,131,3.478137,-28.432844,-24.954707,0.123765,3.487615,3.5,1.5,27,75,13,14,QAYRIS01
132,132,0.004026,-24.178767,-24.174741,0.118043,3.326387,3.5,1.5,30,28,5,12,QAYRIS01
133,133,7.724722,-7.780845,-0.056123,0.073855,2.081189,3.5,1.5,30,66,5,3,QAYRIS01
134,134,3.709604,-26.669776,-22.960173,0.121685,3.429022,3.5,1.5,76,30,16,5,QAYRIS01
135,135,0.0,-11.715698,-11.715698,0.040871,1.15173,3.5,1.5,68,66,4,3,QAYRIS01
136,136,2.711442,-6.679282,-3.96784,0.043965,1.2389,3.5,1.5,70,68,2,4,QAYRIS01
137,137,3.402734,-3.563409,-0.160676,0.023275,0.655874,3.5,1.5,76,70,16,2,QAYRIS01
138,138,4.767553,-5.60105,-0.833498,0.052183,1.470483,3.5,1.5,70,72,2,6,QAYRIS01
139,139,5.059745,-5.647235,-0.587489,0.052499,1.47939,3.5,1.5,72,37,6,7,QAYRIS01
140,140,3.734157,-3.370838,0.363319,0.02131,0.600509,3.5,1.5,37,77,7,9,QAYRIS01
141,141,8.978734,-8.735646,0.243088,0.064818,1.826523,3.5,1.5,39,37,8,7,QAYRIS01
142,142,12.142674,-8.725065,3.417609,0.081028,2.283316,3.5,1.5,39,41,8,10,QAYRIS01
143,143,7.86724,-8.066773,-0.199533,0.075315,2.122325,3.5,1.5,41,43,10,11,QAYRIS01
144,144,3.605469,-27.076462,-23.470993,0.126039,3.551719,3.5,1.5,43,77,11,9,QAYRIS01
145,145,3.733881,-6.355405,-2.621524,0.053585,1.509986,3.5,1.5,43,45,11,21,QAYRIS01
146,146,3.346387,-6.342335,-2.995947,0.054568,1.537687,3.5,1.5,45,47,21,18,QAYRIS01
147,147,4.020772,-5.535614,-1.514842,0.034706,0.977995,3.5,1.5,47,78,18,17,QAYRIS01
148,148,8.779079,-8.201618,0.57746,0.063394,1.786416,3.5,1.5,49,47,19,18,QAYRIS01
149,149,0.0,-12.529193,-12.529193,0.044174,1.244795,3.5,1.5,50,49,20,19,QAYRIS01
150,150,10.93142,-8.853869,2.077551,0.094406,2.660305,3.5,1.5,50,51,20,23,QAYRIS01
151,151,2.960258,-5.92667,-2.966412,0.042769,1.205197,3.5,1.5,23,21,1,22,QAYRIS01
152,152,7.056435,-9.597812,-2.541376,0.071681,2.019915,3.5,1.5,21,75,22,14,QAYRIS01
153,153,0.088687,-23.459571,-23.370884,0.111029,3.128736,3.5,1.5,21,52,22,24,QAYRIS01
154,154,0.593839,-23.145453,-22.551614,0.10615,2.991235,3.5,1.5,52,51,24,23,QAYRIS01
155,155,3.201798,-31.305735,-28.103936,0.118626,3.342822,3.5,1.5,51,78,23,17,QAYRIS01
156,156,7.088061,-6.249662,0.838399,0.119674,3.372343,3.5,1.5,75,1,14,-1,QAYRIS01
157,157,1.407303,-2.57478,-1.167478,0.015988,0.450528,3.5,1.5,76,1,16,-1,QAYRIS01
158,158,1.575393,-6.313544,-4.738151,0.023839,0.671774,3.5,1.5,78,1,17,-1,QAYRIS01
159,159,0.532657,-3.065028,-2.532371,0.013664,0.385049,3.5,1.5,77,1,9,-1,QAYRIS01
160,160,0.0,-2.645332,-2.645332,0.00699,0.196984,4.0,1.5,25,23,15,1,QAYRIS01
161,161,11.079201,-8.664196,2.415005,0.087605,2.468654,4.0,1.5,25,27,15,13,QAYRIS01
162,162,2.61,-3.723636,-1.113636,0.028453,0.801796,4.0,1.5,27,28,13,12,QAYRIS01
0,0,18.892799,-8.527276,10.365523,0.100423,2.82987,1.5,1.5,33,77,1,15,QIJXEM
1,1,8.980133,-18.26455,-9.284417,0.118608,3.342308,1.5,1.5,33,34,1,22,QIJXEM
2,2,30.591167,-4.662407,25.92876,0.170542,4.805762,1.5,1.5,75,86,13,12,QIJXEM
3,3,24.712667,-9.612203,15.100464,0.12892,3.632892,1.5,1.5,82,75,14,13,QIJXEM
4,4,18.519599,-8.912696,9.606904,0.119059,3.355025,1.5,1.5,77,75,15,13,QIJXEM
5,5,9.454085,-24.551341,-15.097255,0.12304,3.467203,1.5,1.5,88,85,16,5,QIJXEM
6,6,4.486123,-31.007401,-26.521277,0.173626,4.892689,1.5,1.5,85,86,5,12,QIJXEM
7,7,18.644715,-8.427287,10.217428,0.120851,3.405503,1.5,1.5,85,83,5,3,QIJXEM
8,8,8.078445,-19.148025,-11.06958,0.101221,2.852343,1.5,1.5,81,83,4,3,QIJXEM
9,9,8.504469,-18.76207,-10.257601,0.119037,3.354394,1.5,1.5,48,81,2,4,QIJXEM
10,10,9.535862,-24.586578,-15.050716,0.122637,3.455845,1.5,1.5,48,88,2,16,QIJXEM
11,11,5.150977,-29.881023,-24.730046,0.165381,4.660326,1.5,1.5,47,48,6,2,QIJXEM
12,12,30.142703,-5.025867,25.116836,0.167224,4.712278,1.5,1.5,47,46,6,7,QIJXEM
13,13,24.219623,-9.642,14.577623,0.123173,3.470952,1.5,1.5,46,87,7,9,QIJXEM
14,14,8.695762,-18.602207,-9.906446,0.11933,3.362659,1.5,1.5,45,46,8,7,QIJXEM
15,15,18.651224,-8.640296,10.010928,0.099521,2.804451,1.5,1.5,45,44,8,10,QIJXEM
16,16,18.421171,-8.814687,9.606484,0.116018,3.269326,1.5,1.5,44,43,10,11,QIJXEM
17,17,25.259761,-9.318186,15.941575,0.127539,3.593982,1.5,1.5,87,43,9,11,QIJXEM
18,18,29.863816,-4.941675,24.922141,0.164352,4.631332,1.5,1.5,43,42,11,21,QIJXEM
19,19,4.663429,-30.391488,-25.728059,0.166885,4.702734,1.5,1.5,41,42,18,21,QIJXEM
20,20,9.341484,-25.226049,-15.884564,0.130655,3.681768,1.5,1.5,84,41,17,18,QIJXEM
21,21,18.508865,-8.762767,9.746098,0.120457,3.394409,1.5,1.5,41,40,18,19,QIJXEM
22,22,8.29073,-18.848095,-10.557365,0.09976,2.811179,1.5,1.5,39,40,20,19,QIJXEM
23,23,24.917501,-9.331884,15.585617,0.131773,3.713299,1.5,1.5,34,82,22,14,QIJXEM
24,24,30.010035,-5.201862,24.808173,0.165537,4.664733,1.5,1.5,36,34,24,22,QIJXEM
25,25,9.577875,-23.923658,-14.345783,0.126591,3.56725,1.5,1.5,38,84,23,17,QIJXEM
26,26,8.441932,-18.796,-10.354069,0.116837,3.292389,1.5,1.5,38,39,23,20,QIJXEM
27,27,5.461757,-29.634712,-24.172954,0.165779,4.671561,1.5,1.5,36,38,24,23,QIJXEM
28,28,9.780319,-9.55014,0.230178,0.102963,2.901436,1.5,1.5,88,32,16,-1,QIJXEM
29,29,9.563262,-9.863097,-0.299836,0.104362,2.940863,1.5,1.5,87,32,9,-1,QIJXEM
30,30,9.779815,-10.300463,-0.520648,0.107933,3.041497,1.5,1.5,82,32,14,-1,QIJXEM
31,31,10.38668,-9.625737,0.760943,0.107691,3.034678,1.5,1.5,84,32,17,-1,QIJXEM
32,32,15.681964,-9.466583,6.215382,0.097412,2.745024,2.0,1.5,33,77,1,15,QIJXEM
33,33,5.562594,-24.265036,-18.702441,0.12148,3.423246,2.0,1.5,33,34,1,22,QIJXEM
34,34,29.578393,-5.850668,23.727725,0.17097,4.817828,2.0,1.5,75,86,13,12,QIJXEM
35,35,20.465908,-11.663685,8.802223,0.124398,3.505476,2.0,1.5,82,75,14,13,QIJXEM
36,36,15.631481,-9.749981,5.8815,0.114966,3.239676,2.0,1.5,77,75,15,13,QIJXEM
37,37,5.881787,-29.756145,-23.874357,0.124879,3.51903,2.0,1.5,88,85,16,5,QIJXEM
38,38,2.491455,-39.099453,-36.607999,0.18218,5.13373,2.0,1.5,85,86,5,12,QIJXEM
39,39,15.874736,-9.313493,6.561243,0.117401,3.30828,2.0,1.5,85,83,5,3,QIJXEM
40,40,5.06765,-25.323587,-20.255937,0.105174,2.963748,2.0,1.5,81,83,4,3,QIJXEM
41,41,5.268872,-25.182109,-19.913237,0.123365,3.476359,2.0,1.5,48,81,2,4,QIJXEM
42,42,6.04518,-30.056195,-24.011016,0.125192,3.527838,2.0,1.5,48,88,2,16,QIJXEM
43,43,2.785258,-38.676297,-35.891039,0.175217,4.937518,2.0,1.5,47,48,6,2,QIJXEM
44,44,30.155809,-6.414893,23.740916,0.170996,4.818565,2.0,1.5,47,46,6,7,QIJXEM
45,45,21.12239,-11.355743,9.766646,0.1204,3.392805,2.0,1.5,46,87,7,9,QIJXEM
46,46,5.39561,-25.047721,-19.652111,0.12308,3.468318,2.0,1.5,45,46,8,7,QIJXEM
47,47,15.601925,-9.607588,5.994337,0.096636,2.723133,2.0,1.5,45,44,8,10,QIJXEM
48,48,15.518777,-9.734678,5.784098,0.112071,3.158102,2.0,1.5,44,43,10,11,QIJXEM
49,49,21.989374,-11.080485,10.908889,0.124604,3.511255,2.0,1.5,87,43,9,11,QIJXEM
50,50,29.171882,-6.221257,22.950625,0.165805,4.672298,2.0,1.5,43,42,11,21,QIJXEM
51,51,2.56563,-38.569118,-36.003488,0.175294,4.939686,2.0,1.5,41,42,18,21,QIJXEM
52,52,5.810882,-30.589829,-24.778947,0.133017,3.748326,2.0,1.5,84,41,17,18,QIJXEM
53,53,15.523307,-9.767915,5.755391,0.116308,3.277499,2.0,1.5,41,40,18,19,QIJXEM
54,54,5.206785,-24.710039,-19.503254,0.10293,2.900506,2.0,1.5,39,40,20,19,QIJXEM
55,55,20.659803,-11.270121,9.389681,0.126909,3.576216,2.0,1.5,34,82,22,14,QIJXEM
56,56,28.587633,-6.976026,21.611607,0.165534,4.664651,2.0,1.5,36,34,24,22,QIJXEM
57,57,6.276462,-29.051943,-22.77548,0.128962,3.634074,2.0,1.5,38,84,23,17,QIJXEM
58,58,5.229557,-25.082246,-19.852689,0.120292,3.389768,2.0,1.5,38,39,23,20,QIJXEM
59,59,2.906896,-38.525013,-35.618118,0.175,4.931385,2.0,1.5,36,38,24,23,QIJXEM
60,60,6.828032,-12.700989,-5.872957,0.102848,2.898186,2.0,1.5,88,32,16,-1,QIJXEM
61,61,6.644181,-13.028742,-6.384562,0.104508,2.944967,2.0,1.5,87,32,9,-1,QIJXEM
62,62,6.866358,-12.376347,-5.509989,0.105258,2.966119,2.0,1.5,82,32,14,-1,QIJXEM
63,63,7.14473,-12.787769,-5.643039,0.105737,2.979596,2.0,1.5,84,32,17,-1,QIJXEM
64,64,11.28457,-9.551018,1.733552,0.08232,2.319718,2.5,1.5,33,77,1,15,QIJXEM
65,65,1.60202,-26.377078,-24.775058,0.11546,3.253595,2.5,1.5,33,34,1,22,QIJXEM
66,66,19.930124,-5.974217,13.955907,0.144378,4.068487,2.5,1.5,75,86,13,12,QIJXEM
67,67,10.604879,-12.205066,-1.600187,0.10011,2.821051,2.5,1.5,82,75,14,13,QIJXEM
68,68,10.653627,-9.798856,0.854771,0.094953,2.675706,2.5,1.5,77,75,15,13,QIJXEM
69,69,2.957728,-30.294332,-27.336605,0.119285,3.361391,2.5,1.5,88,85,16,5,QIJXEM
70,70,0.593768,-39.051712,-38.457945,0.176706,4.979474,2.5,1.5,85,86,5,12,QIJXEM
71,71,10.788952,-9.304263,1.484689,0.09703,2.734255,2.5,1.5,85,83,5,3,QIJXEM
72,72,1.469925,-27.194312,-25.724387,0.100444,2.830455,2.5,1.5,81,83,4,3,QIJXEM
73,73,1.478266,-27.460229,-25.981963,0.118089,3.327688,2.5,1.5,48,81,2,4,QIJXEM
74,74,3.031768,-30.516025,-27.484257,0.120068,3.38344,2.5,1.5,48,88,2,16,QIJXEM
75,75,0.682167,-39.51178,-38.829613,0.170546,4.805872,2.5,1.5,47,48,6,2,QIJXEM
76,76,20.757586,-6.680239,14.077346,0.144358,4.067927,2.5,1.5,47,46,6,7,QIJXEM
77,77,11.596752,-11.725618,-0.128866,0.097624,2.750999,2.5,1.5,46,87,7,9,QIJXEM
78,78,1.544379,-27.440813,-25.896434,0.117794,3.319362,2.5,1.5,45,46,8,7,QIJXEM
79,79,11.440344,-9.676002,1.764342,0.081812,2.30541,2.5,1.5,45,44,8,10,QIJXEM
80,80,10.482417,-9.776775,0.705641,0.091317,2.573246,2.5,1.5,44,43,10,11,QIJXEM
81,81,12.15189,-11.487079,0.664811,0.100352,2.827868,2.5,1.5,87,43,9,11,QIJXEM
82,82,19.777092,-6.401768,13.375324,0.139743,3.937888,2.5,1.5,43,42,11,21,QIJXEM
83,83,0.622339,-38.583784,-37.961445,0.170346,4.800263,2.5,1.5,41,42,18,21,QIJXEM
84,84,2.894346,-31.017896,-28.12355,0.128566,3.622906,2.5,1.5,84,41,17,18,QIJXEM
85,85,10.363753,-9.763331,0.600422,0.095414,2.688707,2.5,1.5,41,40,18,19,QIJXEM
86,86,1.504296,-26.5485,-25.044204,0.098202,2.767268,2.5,1.5,39,40,20,19,QIJXEM
87,87,10.655831,-11.842855,-1.187025,0.101604,2.863148,2.5,1.5,34,82,22,14,QIJXEM
88,88,18.526658,-7.83506,10.691598,0.138897,3.914041,2.5,1.5,36,34,24,22,QIJXEM
89,89,3.266928,-29.470989,-26.204062,0.123574,3.482236,2.5,1.5,38,84,23,17,QIJXEM
90,90,1.462808,-27.38758,-25.924772,0.115145,3.244724,2.5,1.5,38,39,23,20,QIJXEM
91,91,0.705468,-39.553826,-38.848358,0.170403,4.801864,2.5,1.5,36,38,24,23,QIJXEM
92,92,2.521966,-15.289691,-12.767724,0.0933,2.629148,2.5,1.5,88,32,16,-1,QIJXEM
93,93,2.457421,-15.629751,-13.17233,0.09543,2.68915,2.5,1.5,87,32,9,-1,QIJXEM
94,94,2.532738,-13.571817,-11.039078,0.096162,2.709787,2.5,1.5,82,32,14,-1,QIJXEM
95,95,2.557661,-15.313446,-12.755785,0.094846,2.672692,2.5,1.5,84,32,17,-1,QIJXEM
96,96,12.421533,-9.484,2.937533,0.076576,2.157854,3.0,1.5,33,77,1,15,QIJXEM
97,97,1.100215,-22.174353,-21.074137,0.098669,2.780439,3.0,1.5,33,34,1,22,QIJXEM
98,98,10.363266,-6.083239,4.280027,0.096572,2.721353,3.0,1.5,75,86,13,12,QIJXEM
99,99,1.539044,-12.16242,-10.623376,0.060012,1.69111,3.0,1.5,82,75,14,13,QIJXEM
100,100,9.529196,-9.862158,-0.332962,0.087834,2.475123,3.0,1.5,77,75,15,13,QIJXEM
101,101,3.60374,-29.650404,-26.046664,0.117057,3.298585,3.0,1.5,88,85,16,5,QIJXEM
102,102,0.146609,-33.044861,-32.898251,0.156702,4.415764,3.0,1.5,85,86,5,12,QIJXEM
103,103,9.738027,-9.375474,0.362552,0.089777,2.529864,3.0,1.5,85,83,5,3,QIJXEM
104,104,0.0,-25.776115,-25.776115,0.089152,2.512261,3.0,1.5,81,83,4,3,QIJXEM
105,105,0.508113,-23.300901,-22.792788,0.102126,2.87786,3.0,1.5,48,81,2,4,QIJXEM
106,106,3.499101,-29.975911,-26.47681,0.118139,3.329087,3.0,1.5,48,88,2,16,QIJXEM
107,107,0.000981,-34.082231,-34.08125,0.152304,4.291828,3.0,1.5,47,48,6,2,QIJXEM
108,108,10.884377,-6.803606,4.080771,0.096132,2.708955,3.0,1.5,47,46,6,7,QIJXEM
109,109,2.043041,-11.687713,-9.644672,0.059366,1.672887,3.0,1.5,46,87,7,9,QIJXEM
110,110,1.306693,-23.027569,-21.720876,0.101484,2.859772,3.0,1.5,45,46,8,7,QIJXEM
111,111,12.822109,-9.619654,3.202454,0.074944,2.111882,3.0,1.5,45,44,8,10,QIJXEM
112,112,9.398147,-9.892382,-0.494235,0.083524,2.353656,3.0,1.5,44,43,10,11,QIJXEM
113,113,2.196077,-11.443539,-9.247463,0.057674,1.625217,3.0,1.5,87,43,9,11,QIJXEM
114,114,10.478511,-6.533794,3.944717,0.092375,2.603064,3.0,1.5,43,42,11,21,QIJXEM
115,115,0.202896,-32.675346,-32.472449,0.151441,4.267529,3.0,1.5,41,42,18,21,QIJXEM
116,116,3.615132,-30.316107,-26.700975,0.126998,3.578732,3.0,1.5,84,41,17,18,QIJXEM
117,117,9.34191,-9.873337,-0.531427,0.088146,2.483901,3.0,1.5,41,40,18,19,QIJXEM
118,118,0.0,-25.291619,-25.291619,0.087515,2.46612,3.0,1.5,39,40,20,19,QIJXEM
119,119,1.086667,-11.947121,-10.860454,0.058059,1.636058,3.0,1.5,34,82,22,14,QIJXEM
120,120,7.934458,-8.112084,-0.177626,0.091338,2.573851,3.0,1.5,36,34,24,22,QIJXEM
121,121,3.694055,-28.959787,-25.265732,0.121853,3.433734,3.0,1.5,38,84,23,17,QIJXEM
122,122,0.45576,-23.35192,-22.89616,0.100132,2.821657,3.0,1.5,38,39,23,20,QIJXEM
123,123,8e-05,-34.3018,-34.30172,0.152445,4.295804,3.0,1.5,36,38,24,23,QIJXEM
124,124,0.008236,-18.106481,-18.098245,0.080734,2.275041,3.0,1.5,88,32,16,-1,QIJXEM
125,125,0.023723,-18.459987,-18.436265,0.082185,2.315916,3.0,1.5,87,32,9,-1,QIJXEM
126,126,0.172489,-15.343451,-15.170962,0.083659,2.357455,3.0,1.5,82,32,14,-1,QIJXEM
127,127,0.015088,-18.044514,-18.029427,0.08034,2.263932,3.0,1.5,84,32,17,-1,QIJXEM
128,128,12.508925,-9.522159,2.986766,0.076632,2.159454,3.5,1.5,33,77,1,15,QIJXEM
129,129,8.346469,-7.021958,1.324511,0.056623,1.595603,3.5,1.5,33,34,1,22,QIJXEM
130,130,7.805852,-5.522001,2.283851,0.055551,1.565393,3.5,1.5,75,86,13,12,QIJXEM
131,131,5.767057,-4.636059,1.130998,0.034645,0.976268,3.5,1.5,82,75,14,13,QIJXEM
132,132,9.492445,-9.815909,-0.323464,0.087736,2.472337,3.5,1.5,77,75,15,13,QIJXEM
133,133,3.605305,-29.850441,-26.245136,0.116963,3.295936,3.5,1.5,88,85,16,5,QIJXEM
134,134,0.335146,-21.797447,-21.462301,0.112871,3.180636,3.5,1.5,85,86,5,12,QIJXEM
135,135,9.788526,-9.38851,0.400016,0.089659,2.526551,3.5,1.5,85,83,5,3,QIJXEM
136,136,0.0,-11.316566,-11.316566,0.040301,1.135668,3.5,1.5,81,83,4,3,QIJXEM
137,137,3.193194,-7.28157,-4.088376,0.047774,1.346247,3.5,1.5,48,81,2,4,QIJXEM
138,138,3.518853,-30.131204,-26.612351,0.118027,3.325934,3.5,1.5,48,88,2,16,QIJXEM
139,139,0.010348,-23.024719,-23.014371,0.109444,3.084063,3.5,1.5,47,48,6,2,QIJXEM
140,140,7.625709,-6.120125,1.505584,0.055087,1.552321,3.5,1.5,47,46,6,7,QIJXEM
141,141,4.860995,-4.378538,0.482458,0.029219,0.823371,3.5,1.5,46,87,7,9,QIJXEM
142,142,9.009718,-8.263919,0.745799,0.064485,1.817148,3.5,1.5,45,46,8,7,QIJXEM
143,143,12.90727,-9.655209,3.252061,0.074994,2.113277,3.5,1.5,45,44,8,10,QIJXEM
144,144,9.513279,-9.854734,-0.341455,0.084079,2.369283,3.5,1.5,44,43,10,11,QIJXEM
145,145,5.674117,-4.284442,1.389675,0.030061,0.847113,3.5,1.5,87,43,9,11,QIJXEM
146,146,8.131136,-5.897938,2.233198,0.052133,1.46908,3.5,1.5,43,42,11,21,QIJXEM
147,147,0.444787,-21.510175,-21.065389,0.108267,3.050898,3.5,1.5,41,42,18,21,QIJXEM
148,148,3.609307,-30.467975,-26.858668,0.126917,3.576459,3.5,1.5,84,41,17,18,QIJXEM
149,149,9.350522,-9.854093,-0.503571,0.088026,2.480515,3.5,1.5,41,40,18,19,QIJXEM
150,150,0.0,-11.067481,-11.067481,0.039726,1.11946,3.5,1.5,39,40,20,19,QIJXEM
151,151,3.967768,-4.555063,-0.587295,0.028809,0.811812,3.5,1.5,34,82,22,14,QIJXEM
152,152,3.944843,-7.537055,-3.592212,0.051188,1.442438,3.5,1.5,36,34,24,22,QIJXEM
153,153,3.720435,-29.068904,-25.348469,0.121752,3.430887,3.5,1.5,38,84,23,17,QIJXEM
154,154,3.17639,-7.752778,-4.576388,0.04818,1.357677,3.5,1.5,38,39,23,20,QIJXEM
155,155,0.003212,-23.352494,-23.349282,0.1088,3.065909,3.5,1.5,36,38,24,23,QIJXEM
156,156,0.597666,-19.024677,-18.427011,0.065155,1.836016,3.5,1.5,88,32,16,-1,QIJXEM
157,157,0.578314,-19.562286,-18.983972,0.065337,1.841165,3.5,1.5,87,32,9,-1,QIJXEM
158,158,0.558724,-15.509693,-14.950969,0.066194,1.8653,3.5,1.5,82,32,14,-1,QIJXEM
159,159,0.6639,-18.955518,-18.291618,0.063949,1.802049,3.5,1.5,84,32,17,-1,QIJXEM
160,160,12.525527,-9.499946,3.025581,0.076583,2.158077,4.0,1.5,33,77,1,15,QIJXEM
161,161,14.297612,-5.958043,8.339569,0.141451,3.985992,4.0,1.5,33,34,1,22,QIJXEM
162,162,11.273963,-3.9503,7.323663,0.039976,1.1265,4.0,1.5,75,86,13,12,QIJXEM
0,0,20.452645,-7.914546,12.538098,0.111768,3.149557,1.5,1.5,18,19,1,15,LODRAX
1,1,7.6255,-19.30239,-11.67689,0.127913,3.6045,1.5,1.5,18,82,1,22,LODRAX
2,2,19.104589,-7.674075,11.430515,0.126373,3.561111,1.5,1.5,19,21,15,13,LODRAX
3,3,30.763515,-4.602492,26.161022,0.166131,4.68148,1.5,1.5,21,23,13,12,LODRAX
4,4,10.777816,-24.168534,-13.390718,0.141086,3.975709,1.5,1.5,21,40,13,14,LODRAX
5,5,19.604736,-7.579219,12.025517,0.127329,3.588053,1.5,1.5,20,22,5,3,LODRAX
6,6,30.248905,-5.043847,25.205058,0.167367,4.716299,1.5,1.5,23,20,12,5,LODRAX
7,7,10.631218,-23.694089,-13.062871,0.131006,3.691675,1.5,1.5,39,20,16,5,LODRAX
8,8,7.423716,-20.8432,-13.419484,0.110973,3.127148,1.5,1.5,24,22,4,3,LODRAX
9,9,7.740878,-19.250431,-11.509553,0.127257,3.586025,1.5,1.5,26,24,2,4,LODRAX
10,10,23.492283,-10.170622,13.321661,0.130233,3.669896,1.5,1.5,39,26,16,2,LODRAX
11,11,4.910916,-30.132529,-25.221613,0.177267,4.995289,1.5,1.5,28,26,6,2,LODRAX
12,12,4.899867,-30.376831,-25.476964,0.173142,4.879043,1.5,1.5,14,28,7,6,LODRAX
13,13,7.606177,-20.533921,-12.927744,0.127904,3.60425,1.5,1.5,59,14,8,7,LODRAX
14,14,22.322541,-9.095593,13.226948,0.127947,3.60546,1.5,1.5,14,85,7,9,LODRAX
15,15,20.606946,-7.472556,13.13439,0.107908,3.040784,1.5,1.5,59,61,8,10,LODRAX
16,16,20.39239,-7.491771,12.900619,0.123695,3.485656,1.5,1.5,61,62,10,11,LODRAX
17,17,8.830968,-21.569461,-12.738493,0.119689,3.372778,1.5,1.5,62,85,11,9,LODRAX
18,18,30.480198,-5.404931,25.075267,0.172156,4.851268,1.5,1.5,62,63,11,21,LODRAX
19,19,25.167282,-9.956684,15.210597,0.130206,3.669136,1.5,1.5,82,40,22,14,LODRAX
20,20,31.967857,-5.457054,26.510802,0.177281,4.995671,1.5,1.5,63,70,21,18,LODRAX
21,21,8.959366,-21.86042,-12.901054,0.126298,3.559004,1.5,1.5,87,70,17,18,LODRAX
22,22,20.568027,-7.839353,12.728674,0.122384,3.448699,1.5,1.5,70,71,18,19,LODRAX
23,23,7.70112,-20.217545,-12.516425,0.10581,2.981657,1.5,1.5,72,71,20,19,LODRAX
24,24,7.614798,-19.829452,-12.214654,0.121839,3.433355,1.5,1.5,73,72,23,20,LODRAX
